SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEA000463,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓6F護理站右側,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376772,121.5450934,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The right side of Nursing station in Medical building on 6F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000464,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓6F612病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376008,121.5448128,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 612 ward in Medical building on 6F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000465,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓6F638病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376237,121.5452008,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 638 ward in Medical building on 6F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000466,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7F候診區,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376423,121.5451178,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The waiting area in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000467,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7FD梯,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0373359,121.5456934,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The D elevator in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000468,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7F護理站左側,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374083,121.5454277,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The left side of Nursing station in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000469,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7F護理站右方,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0378276,121.5448215,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The right side of Nursing station in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000470,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7F710病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0378332,121.5448231,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 710 ward in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000471,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓7F736病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376879,121.5447338,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 736 ward in Medical building on 7F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000472,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8F829病房,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.037342,121.5457434,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The 829 ward in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000473,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8F護理站左側,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0373551,121.5455741,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The left side of Nursing station in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000474,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8F辦公室門內,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374224,121.5456168,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Office in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000475,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8F診療室1,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0377211,121.5450065,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Consulting Room in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000476,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8FB梯,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0378004,121.5448533,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The B elevator in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000477,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓8F東側大樓左側走廊,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0375988,121.5446594,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The left side of East Building in Medical building on 8F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000478,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9FD梯,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0373865,121.5455487,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The D elevator in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000479,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9F骨科東二護理站左,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374111,121.5455559,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The left side of East 2 Nursing station in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000480,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9F骨科東一護理站,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374231,121.5455937,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The East 1 Nursing stationin Division of Orthopedics in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000481,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9F護理站,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0375582,121.5452217,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Nursing station in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000482,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9F汙物室,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376766,121.544829,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Soiled Linens Room in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000483,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓9F會議室門內,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0377138,121.5453069,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Meeting room in Medical building on 9F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000484,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓10F1037病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0373949,121.5456805,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 1037 ward in Medical building on 10F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000485,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓10F健康管理中心櫃台,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374829,121.5448574,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The counter of Health Management Center in Medical building on 10F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000486,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓10F觀察室門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.037583,121.5447475,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of Observation Room in Medical building on 10F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000487,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓10F1006病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374041,121.5446526,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 1006 ward in Medical building on 10F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000488,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓10F1028病房門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376514,121.5447522,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 1028 ward in Medical building on 10F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000489,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11F醫師研究室六門外,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0377138,121.5453069,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of NO.6 Physician study room in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000490,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11FD梯,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0373731,121.5456846,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The D elevator in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000491,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11FC梯,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374814,121.5452974,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The C elevator in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000492,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11F公共電話,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376071,121.5448831,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"Front of the public phone in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000493,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11F會議室,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0374173,121.5448627,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Meeting room in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000494,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓11F1128病房門,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0375181,121.5446659,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of 1128 ward in Medical building on 11F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000495,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓12F茶水間走廊,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0372848,121.545787,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The hallway of Pantry in Medical building on 12F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000496,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓12F企劃課,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0376225,121.5454594,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The Planning Section in Medical building on 12F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000497,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓12F解剖病理科門口,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0377909,121.5453233,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The entrance of Anatomical pathology in Medical building on 12F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
TPEA000498,379140100P,臺北市政府,臺北市立聯合醫院仁愛院區,醫院,北市聯醫仁愛院區醫療大樓12F1252病房,中華電信,,106,臺北市,大安區,106臺北市大安區仁愛路四段10號,25.0378253,121.5449189,Taipei City Government,"Taipei City Hospital, Renai Branch",Hospital,"The 1252 ward in Medical building on 12F, Taipei City Hospital, Renai Branch",Taipei City,Da_an District,"No.10,Sec.4,Ren_ai Rd.,Da_an Dist.,Taipei City106,Taiwan,R.O.C."
